"","ISO","name","region","AES","EGIDS","L1_pop","L1_pop_prop","island","documentation","area","bordering_language_richness","bordering_language_richness_perkm","bordering_language_evenness","language_richness","threatened_languages","threatened_prop_languages","language_evenness","official_status","language_of_education","minority_education","education_spending","years_of_schooling","GDPpc","life_expectancy_60","urban_change","roads","pop_density","human_footprint","cropland","pop_density_change","footprint_change","cropland_change","pasture","pasture_change","built","built_change","GINI","growing_season","temperature","temperature_seasonality","rainfall_seasonality","threatened_species","threatened_prop_species","waterways","roughness","altitude_range","world_language","Arabic","Malay","English","French","Hindustani","Mandarin","Portuguese","Russian","Spanish","Western_Africa","Oceania","Europe","Southern_Asia","South_America","Northern_America","Africa","South.Eastern_Asia","Arab","Asia","Central_America","Australia_and_New_Zealand","poly_definite","pol_borderline","isolates","family_id","vehicularity","mono_family","isolate_or_mono","small_family","family_sizes","isolate_OR_small_family","poly","Macroarea","islands11km"
"3545","mnz","Moni","South-Eastern Asia","not endangered","5",20000,449.899602,0,"basic",3235.96637,8,0.023083271,0.42779385,11,2,0.181818182,0.30216956,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.067787146,50.30874962,4.158574061,0.075658915,49.92111794,3.976221322,0.07470483,0,0,0,0,45.6,366,290.9558007,53.99569638,10.61035642,3.75,0.032738221,0,7.132147312,1886.921265,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"3546","moa","Mwan","Western Africa","not endangered","5",20000,356.0575474,0,"detailed",706.2933407,4,0.035884487,0.501888442,8,1,0.125,0.457887826,0,0,0,4.41245985,4.2,1216.187076,14.06116412,32.647,0.283834831,69.43127625,8.794992959,0.005333333,67.88460678,8.317055899,0.005333333,0.31,0.290458333,0,0,41,284,298.9868752,116.607198,65.1079434,10,0.050761421,0.052285043,4.063173294,137.180954,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"mand1469",FALSE,FALSE,FALSE,FALSE,69,FALSE,"All Languages","Africa",FALSE
"3547","moc","Mocoví","South America","shifting","7",3000,606.1943214,0,"detailed",20213.9403,1,0.001436804,0,1,0,0,0,0,0,1,5.290629864,9.8,10385.96443,21.37937092,18.138,0.169831718,7.120096844,5.783093102,0.111911221,6.693674755,5.447340288,0.10468747,0.224093711,0.208975031,0.003353884,0.003225647,39.9,282.6666667,293.5859958,453.3091186,52.74975319,3.5,0.034306071,0,2.372996807,38.31377411,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"guai1249",FALSE,FALSE,FALSE,FALSE,4,FALSE,"All Languages","South America",FALSE
"3548","moe","Montagnais","Northern America","threatened","6b",11000,4630.019374,0,"detailed",1608.423425,4,0.006342544,0.345315988,3,0,0,0.435720799,0,0,0,4.817394972,12.6,48495.20404,24.65233526,12.289,0.106470411,14.4042231,5.026919933,0,13.44791113,4.658622854,0,0,0,0.056666667,0.050666667,31,137.55,274.1616619,1113.795285,18.44336975,1.7,0.030926294,0.108083716,5.18384409,542.6911011,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,FALSE,"algi1248",FALSE,FALSE,FALSE,FALSE,39,FALSE,"Polysynthetic","North America",FALSE
"3549","mog","Mongondow","South-Eastern Asia","shifting","7",230000,2392.855314,0,"detailed",4783.686123,7,0.015034767,0.550764322,6,6,1,0.565054487,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.240941776,96.84728146,11.93569008,0.68849162,92.31283134,11.50369062,0.68708208,0,0,0,0,45.6,365.25,297.0879672,28.00665959,23.72183163,20.5,0.187671808,0.01521011,6.345150828,516.3922348,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"3550","moh","Mohawk","Northern America","shifting","6b",3540,121.9031638,0,"detailed",1281.969616,7,0.016807364,0.245736178,3,0,0,0.435720799,0,0,0.124669845,4.864453476,12.67480191,48608.72382,24.48067951,12.26069995,0.45747337,106.8959978,21.35190866,0.002105263,100.9576485,20.09155911,0.001052632,0,0,0.353684211,0.332701754,31.79788701,190,279.8573113,1068.13772,14.83341285,0,0,0.010301147,5.121440411,469.6450806,1,0,0,1,0.875330155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TRUE,TRUE,FALSE,"iroq1247",FALSE,FALSE,FALSE,FALSE,9,FALSE,"Polysynthetic","North America",FALSE
"3551","moi","Mboi","Western Africa","not endangered","6a",19000,171.0549883,0,"little or none",168.052687,4,0.07542912,0.495846666,18,3,0.166666667,0.655246144,0,0,0,3.06,5.2,2292.445156,13.68090624,34.109,0.222373229,66.26533085,13.05605225,0.817142857,63.72040511,12.57576328,0.817142857,0.045714286,0.037410714,0,0,41.9,172,300.3809916,220.2440815,110.8446474,4,0.030368891,0.016350702,5.214917302,496.9773712,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"3552","moj","Monzombo","Africa","threatened","6b",12600,405.6792731,0,"detailed",906.054977,6,0.032106679,0.76565502,7,1,0.142857143,0.552192539,0,0,0.204920149,3.364166181,5.573544797,1941.118233,17.27878799,29.9955786,0.174421204,22.90262339,5.296803942,0,22.41230961,5.05700506,-0.000231,0,0,0,0,46.22400089,302.5,297.7695012,55.51132087,39.52932056,10,0.049261084,0.073537736,3.922115644,150.1905721,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"3553","mok","Marori","South-Eastern Asia","shifting","8b",50,6.372011613,0,"basic",922.0422236,2,0.017619428,0.146902736,11,7,0.636363636,0.057499042,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.134508786,9.195549393,5.31187507,0.182222222,9.052569414,5.104115327,0.182222222,0,0,0,0,45.6,211,299.8867023,103.1452451,72.97957368,3,0.033333333,0.052264304,2.73732084,74.67824078,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,TRUE,"isolates",FALSE,FALSE,TRUE,FALSE,134,TRUE,"All Languages","Papunesia",FALSE
"3554","mom","Mangue","Central America","nearly extinct","9",10000,276.4161993,0,"basic",10606.67806,2,0.004510475,0.532136227,1,0,0,0,0,0,1,4.125529766,6,1530.573418,22.32969505,18.718,0.403348026,38.29885218,10.39987751,0.375737705,37.1477133,9.856097692,0.360432355,0.221264637,0.202999122,0,0,42.95,307.25,297.634914,95.68114246,63.13635932,8,0.041884817,0.021149966,5.125783682,472.3252449,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,"otom1299",FALSE,FALSE,FALSE,FALSE,177,FALSE,"All Languages","North America",FALSE
"3555","moo","Monom","South-Eastern Asia","not endangered","6a",6000,82.83174497,0,"little or none",1479.942356,7,0.045593738,0.755600237,13,4,0.307692308,0.030188035,0,0,0,5.011980057,7.6,1317.890706,22.32118785,20.513,0.235634142,32.23346222,5.641642998,0.030344828,31.04471761,5.190592034,0.006578249,0,0,0,0,37.4,300,294.2078464,211.050026,73.88314715,33.5,0.14347019,0.020091638,6.200793028,1120.517181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"aust1305",FALSE,FALSE,FALSE,FALSE,145,FALSE,"All Languages","Eurasia",FALSE
"3556","mop","Mopán Maya","Central America","threatened","5",14200,984.2382933,0,"detailed",2247.855959,5,0.014217457,0.433366299,6,0,0,0.390147701,0,0,0.055331655,6.16060979,10.17354324,4195.614631,17.27610508,-6.878488304,0.156533164,15.2202671,4.206965543,0.033478261,14.64799375,3.94071498,0.02548495,0.001304348,0.001195652,0.012173913,0.012,48.97273719,318,297.8981002,164.4366065,58.2241508,19.66666667,0.096971233,0.007567806,5.716046333,551.9266968,1,0,0,0.944668345,0,0,0,0,0,0.055331655,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,"maya1287",FALSE,FALSE,FALSE,FALSE,31,FALSE,"All Languages","North America",FALSE
"3557","moq","Mor (Bomberai Peninsula)","South-Eastern Asia","moribund","8b",30,4.060721172,0,"little or none",529.4143426,4,0.03627528,0.753038549,9,7,0.777777778,0.717582638,0,0,0,3.238724947,7.6,3122.362815,16.5115696,40.073,0.100310022,7.978284044,3.199785612,0.300869565,7.673156086,3.154690315,0.300735786,0,0,0,0,45.6,366,300.5713995,45.8603385,19.2875386,3,0.038461538,0.006026648,5.963970661,751.7624969,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,TRUE,"isolates",FALSE,FALSE,TRUE,FALSE,134,TRUE,"All Languages","Papunesia",FALSE
"3558","mor","Moro","Arab","threatened","5",30000,3287.455867,0,"basic",1292.126689,5,0.030694701,0.028092785,21,12,0.571428571,0.05425626,0,0,0,2.082225025,3.1,1443.091356,17.76118621,23.624,0.373281093,9.157591989,12.09003725,0.32,8.562895208,11.43311184,0.31887574,0.443846154,0.403401442,0,0,36.1,134,300.4374863,191.0223078,111.7067481,3.5,0.041459252,0,4.566905975,306.5653992,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,"heib1242",FALSE,FALSE,FALSE,FALSE,10,FALSE,"All Languages","Africa",FALSE
"3559","mos","Mossi","Western Africa","not endangered","3",5036700,11646.74949,0,"detailed",67758.94406,18,0.007082008,0.826417044,0,0,0,0,1,1,0.985245133,4.47048638,1.42376256,647.4153372,15.27578894,24.14197791,0.270861953,159.576742,12.51523378,0.566561236,154.365468,12.03316315,0.566561236,0.04891872,0.042515861,0.00386907,0.003735687,39.84845431,126.25,301.3021579,247.5568224,123.3726936,3.625,0.032296628,0,3.481587172,71.32945251,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",TRUE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"3560","mot","Barí","South America","threatened","6a",5000,352.0471096,0,"basic",7173.998154,1,0.002974445,0,1,0,0,0,0,0,1,4.125884818,8.033433547,9661.140148,21.09200692,30.96522505,0.139892549,13.57587104,6.836442865,0.024221453,12.85419703,6.457305324,0.024221453,0.459861592,0.430099481,0,0,44.81698943,300,298.640413,47.05792663,51.10472382,15.25,0.067566484,0.0470325,6.396538734,1488.459961,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"chib1249",FALSE,FALSE,FALSE,FALSE,20,FALSE,"All Languages","South America",FALSE
"3561","mou","Mogum","Africa","not endangered","6a",7000,396.2005943,0,"basic",1352.662661,7,0.039893631,0.138655615,14,5,0.357142857,0.249772159,0,0,1,2.232025027,1.9,863.7612549,15.73805244,16.163,0.264425679,27.48705837,8.435806885,0.175555556,26.58174808,8.018985622,0.175555556,0.529814815,0.489479167,0,0,41.1,122,301.3040671,247.424927,129.9885413,7.5,0.091794872,0,3.949975967,195.8860397,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"afro1255",FALSE,FALSE,FALSE,FALSE,295,FALSE,"All Languages","Africa",FALSE
"3562","mov","Mohave","Northern America","nearly extinct","8a",100,5.958341127,0,"detailed",735.5745419,1,0.009043216,0,1,0,0,0,0,0,1,5.194859982,13.2,49405.7673,23.27545261,12.062,0.13859027,31.26118162,11.85860667,0.089655172,29.9546233,11.14097823,0.089230769,0.537586207,0.50237069,0.089655172,0.080367816,37.4,31,295.6112454,868.7624278,48.56406167,1,0.011235955,0.036538635,6.266699791,1157.508057,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,"coch1271",FALSE,FALSE,FALSE,FALSE,9,FALSE,"All Languages","North America",FALSE
"3563","mow","Moi (Congo)","Africa","threatened","6b",3020,153.7262117,0,"basic",1953.734416,4,0.018272587,0.602669336,6,1,0.166666667,0.633769447,0,0,0.026016685,4.229951539,6.081788321,2747.955847,17.87017848,34.51255046,0.145837735,4.039705996,3.895638743,0,3.6501564,3.739361118,0,0.002531646,0.002373418,0,0,46.38812825,321,298.8465477,44.94840679,47.81441285,9,0.056252197,0.074390488,4.272147298,220.0301743,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"3564","mox","Molima","Oceania","not endangered","5",4010,101.1699567,1,"basic",351.2741893,3,0.038126923,0.793741527,12,1,0.083333333,0.852185358,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.058560708,29.75839505,6.580022548,0.356363636,28.53879537,6.38718023,0.356363636,0,0,0,0,47.8,365,297.9480195,84.82745252,15.66767693,7,0.063063063,0.008577599,6.095396519,678.3092041,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"3565","moy","Shekkacho","Africa","not endangered","4",79900,1015.708933,0,"basic",3718.133197,6,0.017102006,0.2610306,6,1,0.166666667,0.2610306,0,0,0,5.073059797,2.3,341.5541149,17.91786903,13.877,0.106305619,78.20758262,5.7504359,0.000526,75.35407032,5.313685245,-0.022469636,0,0,0,0,32.4,237,291.5503141,92.08510538,55.70193756,11,0.079136691,0.000237,6.271581411,1463.588074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"gong1255",FALSE,FALSE,FALSE,FALSE,16,FALSE,"All Languages","Africa",FALSE
"3566","moz","Mukulu","Africa","not endangered","5",12000,528.965177,0,"basic",331.0916938,2,0.029661769,0.586573957,15,6,0.4,0.248355044,0,0,1,2.232025027,1.9,863.7612549,15.73805244,16.163,0.245992603,25.53573366,11.70583225,0.701538462,24.69469195,11.21941004,0.701538462,0.220769231,0.175913462,0,0,41.1,122,301.4850749,251.8435516,132.5576477,7.5,0.091794872,0,3.388356566,126.4101944,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"afro1255",FALSE,FALSE,FALSE,FALSE,295,FALSE,"All Languages","Africa",FALSE
"3567","mpa","Mpoto","Africa","not endangered","6a",80000,1488.694844,0,"basic",615.2711288,3,0.016107844,0.470505147,6,1,0.166666667,0.392021947,0,0,0,4.115079138,5.028229184,719.6534584,18.01431998,26.41796556,0.069675513,71.45043652,6.828239708,0.002222222,68.34144243,6.377281863,-0.003076923,0.153888889,0.145034722,0,0,44.13720054,203,296.4378558,194.7845922,96.56762777,7.5,0.037505654,0.008388354,6.08974123,779.956604,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"atla1278",FALSE,FALSE,FALSE,FALSE,1301,FALSE,"All Languages","Africa",FALSE
"3568","mpb","Mullukmulluk","Australia and New Zealand","nearly extinct","8b",33,160.519302,0,"detailed",3880.000871,3,0.011556712,8.28e-06,10,8,0.8,7.31e-05,0,0,0,5.083129883,12.4,52022.1256,25.03239729,4.375,0.145573779,0.085156087,0.900535821,0.000779,0.079484379,0.84893254,0.000779,0,0,0,0,32.8,165,300.1714871,199.2448889,108.7333095,7.5,0.084191176,0.029516094,4.120710373,134.143692,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,"nort1547",FALSE,TRUE,TRUE,TRUE,1,TRUE,"All Languages","Australia",FALSE
"3569","mpc","Mangarrayi","Australia and New Zealand","nearly extinct","8a",12,387.2671012,0,"detailed",6976.585695,6,0.014826884,5.85e-06,7,4,0.571428571,0,0,0,0,5.083129883,12.4,52022.1256,25.03239729,4.375,0.157934377,0.060248255,1.48197458,0.000286,0.056237889,1.389476169,0.000286,0,0,0,0,32.8,132,300.8843104,326.4945311,111.5234259,2.333333333,0.031533307,7.4e-06,4.369115353,223.9858856,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,"mang1423",FALSE,FALSE,FALSE,FALSE,4,FALSE,"All Languages","Australia",FALSE
"3570","mpd","Machinere","South America","shifting","7",1080,812.4977927,0,"basic",5598.740456,2,0.005254682,0.000146,3,1,0.333333333,9.23e-05,1,1,1,5.658067689,6.907046142,11220.49701,21.67467329,40.11467369,0.111056348,0.400456833,1.975731309,0,0.38677005,1.911983786,0,0,0,0,0,46.29295386,345,297.8650564,82.63890247,60.30640552,11,0.03630363,0.006238471,3.910444339,314.3934352,1,0,0,0,0,0,0,0.992953858,0,0.007046142,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,"araw1281",FALSE,FALSE,FALSE,FALSE,51,FALSE,"Polysynthetic","South America",FALSE
"3571","mpe","Majang","Africa","not endangered","4",18500,860.3707862,0,"detailed",5570.890647,7,0.011607318,0.121826834,5,1,0.2,0.097071361,0,0,0,5.073059797,2.3,341.5541149,17.91786903,13.877,0.047882789,31.70141479,3.76728932,0.004642857,30.66466763,3.455559424,-0.016895604,0.001919643,0.001902902,0,0,32.4,237,295.3854298,97.57590069,61.09303955,11,0.076943206,0.00037,6.235617161,1593.135986,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"surm1244",FALSE,FALSE,FALSE,FALSE,10,FALSE,"All Languages","Africa",FALSE
"3572","mpg","Marba","Africa","not endangered","5",148000,1756.350726,0,"basic",1363.093955,6,0.04050402,0.627720506,12,1,0.083333333,0.552600993,0,0,1,2.232025027,1.9,863.7612549,15.73805244,16.163,0.328731172,101.1670433,13.66270754,0.779285714,96.95987442,13.09482281,0.779285714,0.139464286,0.101004464,0,0,41.1,163,300.9061698,220.4748008,117.6430066,6,0.05,0.032036697,3.784353336,164.6965256,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"afro1255",FALSE,FALSE,FALSE,FALSE,295,FALSE,"All Languages","Africa",FALSE
"3573","mph","Mawng","Australia and New Zealand","threatened","6a",260,1746.056617,1,"detailed",762.2335513,4,0.019004742,0.286150449,7,6,0.857142857,0.337557566,0,0,0,5.083129883,12.4,52022.1256,25.03239729,4.375,0.117668324,0.005297547,0.438806291,0,0.004944686,0.41540882,0,0,0,0,0,32.8,164.6666667,300.688762,161.9053628,110.9873269,8,0.080683991,0.005236913,4.232854426,169.3298397,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,"iwai1246",FALSE,FALSE,FALSE,FALSE,4,FALSE,"All Languages","Australia",TRUE
"3574","mpi","Mpade","Western Africa","threatened","6b",16000,242.9456366,0,"detailed",3418.363904,7,0.01644883,0.167137106,9,4,0.444444444,0.352166765,0,0,0.268285768,2.6245125,4.387728248,1174.103933,16.42808848,34.94348458,0.305482662,56.03020215,10.85263264,0.224347826,54.02556251,10.30064666,0.224267559,0.42,0.385945652,0,0,42.5622268,76,301.3274533,325.9291212,141.3612459,10,0.097087379,0.058461711,2.367685318,58.80649948,1,0.268285768,0,0.731714232,0.99899861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"afro1255",FALSE,FALSE,FALSE,FALSE,295,FALSE,"All Languages","Africa",FALSE
"3575","mpj","Martu Wangka","Australia and New Zealand","shifting","5",880,201209.8443,0,"detailed",100503.9148,3,0.002138249,1.29e-06,0,0,0,0,0,0,0,5.083129883,12.4,52022.1256,25.03239729,4.375,0.043607979,0.004388512,0.626427208,0,0.004096007,0.587251999,0,0.085404603,0.080066815,0,0,32.8,34.66666667,296.6546649,656.543979,69.15804637,2.6,0.071164,0,4.132319927,152.1554108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,"pama1250",FALSE,FALSE,FALSE,FALSE,151,FALSE,"All Languages","Australia",FALSE
"3576","mpk","Mbara (Chad)","Africa","shifting","8a",1000,35.29185827,0,"detailed",353.0887004,3,0.043037928,0.804713569,9,3,0.333333333,0.301669493,0,0,1,2.232025027,1.9,863.7612549,15.73805244,16.163,0.276763225,22.82882775,14.19432241,0.754666667,21.99342528,13.55017726,0.754666667,0.184,0.13725,0,0,41.1,124,301.4095423,235.724452,130.954958,6,0.054170821,0.022996032,3.058891535,108.8862381,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,"afro1255",FALSE,FALSE,FALSE,FALSE,295,FALSE,"All Languages","Africa",FALSE
"3577","mpl","Middle Watut","Oceania","not endangered","6a",1700,88.27401497,0,"basic",136.8555189,2,0.036329223,0.978789944,36,8,0.222222222,0.719439868,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.073580584,19.90228629,11.4548825,0.888,19.20769645,11.18995234,0.888,0,0,0,0,47.8,366,299.0543382,68.76750056,21.39639091,8,0.048484848,0.040674726,7.233548403,1785.090088,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"3578","mpm","Yosondúa Mixtec","Central America","threatened","6b",2000,56.7854981,0,"detailed",117.4871934,4,0.094589472,0.000158,37,16,0.432432432,0.001140372,0,0,1,5.103099823,8.2,9587.636339,22.67395188,29.114,0.228322645,27.26069954,8.454511562,0.016,24.47746842,7.87560459,0.013538462,0,0,0,0,46.1,195,293.5158661,128.1139679,100.2625168,13,0.076923077,0.017440868,6.860644102,2111.376038,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,"otom1299",FALSE,FALSE,FALSE,FALSE,177,FALSE,"All Languages","North America",FALSE
"3579","mpn","Mindiri","Oceania","shifting","7",80,4.782062012,0,"little or none",2.235526585,1,0.13228049,0,49,10,0.204081633,0,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.035808064,16.72918498,6.117532083,0.393043478,16.03887828,5.904833067,0.392073579,0,0,0,0,47.8,366,299.3722341,51.74797948,48.22943242,3,0.024390244,0.004669068,7.110357523,2141.664124,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"3580","mpo","Miu","Oceania","shifting","5",395,45.9927426,0,"little or none",104.7379659,2,0.052517037,0.998904744,11,2,0.181818182,0.901968329,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0,6.152760426,8.67,0.81,5.875366818,8.545,0.81,0,0,0,0,47.8,366,298.783942,55.51961899,31.25073433,2,0.029411765,0.002638837,6.52510802,797.8806229,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",FALSE
"3581","mpp","Migabac","Oceania","not endangered","6a",2600,130.1171375,0,"detailed",92.21540979,3,0.079503431,0.902625311,21,3,0.142857143,0.834030584,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.033102454,23.77898439,9.742234904,0.72,22.69925601,9.359178559,0.693333333,0,0,0,0,47.8,366,295.9758228,46.04798508,17.49199891,7,0.040935673,0.007329712,6.950956821,1402.202866,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"3582","mpq","Matís","South America","shifting","6a",320,20.14457453,0,"detailed",14.78382905,2,0.114437296,0.90781312,4,1,0.25,0.4544598,0,0,1,5.519140315,6.979258299,10997.00206,21.65935614,39.73822876,0.022902055,0.508173914,4.329828025,0,0.493252856,4.104838773,0,0,0,0,0,46.32797352,366,299.7015327,42.80547619,28.39945173,16.5,0.049687384,0.127145661,3.530571282,66.04216385,1,0,0,0,0,0,0,0.953377471,0,0.046622529,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"pano1259",FALSE,FALSE,FALSE,FALSE,30,FALSE,"All Languages","South America",FALSE
"3583","mpr","Vangunu","Oceania","not endangered","6a",910,90.42438172,1,"little or none",431.0253979,1,0.005537978,0,4,2,0.5,0.496451416,0,0,0,9.416944981,5.1,1329.960289,17.42621233,17.518,0,12.72209729,6.71639559,0.388,12.15386011,6.296120866,0.347076923,0,0,0,0,42.1,366,299.4653037,32.1558239,20.31792288,3,0.056603774,0.056514702,5.601763566,222.1152344,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"aust1307",FALSE,FALSE,FALSE,FALSE,1149,FALSE,"All Languages","Papunesia",TRUE
"3584","mps","Dadibi","Oceania","not endangered","5",10000,217.0019169,0,"detailed",1330.701654,3,0.013935278,0.409755279,10,0,0,0.821749416,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0.040059257,32.64776994,8.091759964,0.363018868,31.72947486,7.805487662,0.363018868,0,0,0,0,47.8,366,294.5361771,60.16500371,15.44878767,5,0.030016138,0.084401519,6.682682276,2047.476929,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"tebe1251",FALSE,FALSE,FALSE,TRUE,2,TRUE,"All Languages","Papunesia",FALSE
"3585","mpt","Mian","South-Eastern Asia","shifting","5",1400,346.0955016,0,"detailed",2794.676434,8,0.0326783,0.643329498,18,4,0.222222222,0.153211354,0,0,1,2.01,4,1928.29268,16.84059019,9.377,0,3.823383314,2.475752212,0.042477876,3.6329028,2.343318584,0.041170865,0,0,0,0,47.8,357.5,296.6989013,49.82199792,11.49841554,5.5,0.040115047,2.31e-09,6.133559704,1750.407135,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,FALSE,"nucl1709",FALSE,FALSE,FALSE,FALSE,307,FALSE,"All Languages","Papunesia",FALSE
"3586","mpu","Makuráp","South America","moribund","8a",45,49.67133338,0,"detailed",827.8682779,2,0.010680811,3.55e-05,7,5,0.714285714,0.323378384,0,0,1,5.648799896,6.9,11286.24302,21.67862894,40.17,0,3.119971659,3.56243839,0.250285714,2.881256634,3.46728599,0.25010989,0.023428571,0.021160714,0,0,46.3,272.6666667,298.2706432,67.2934742,68.61403046,8.8,0.036962743,0.041615937,3.406349003,85.63421822,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,"tupi1275",FALSE,FALSE,FALSE,FALSE,65,FALSE,"All Languages","South America",FALSE
