"LANG_ISO","area","L1_pop","Bordering_LR","IE","PC_Phoible","PC_Creanza","min_dist11k","min_dist25k","min_distCont","max_areakm2","in_Phoible","in_Creanza","macroarea","macroarea_Africa","macroarea_Australia","macroarea_Eurasia","macroarea_North America","macroarea_Papunesia","macroarea_South America","macroarea_NA"
"tgv",43216.0497667706,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tgw",11289.3998236227,138000,7,FALSE,45,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"tgx",90.636907055974,2,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tgy",11824.3242403145,0,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tha",154987.377961149,20202460,17,FALSE,122,30,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"thc",3322.28263930976,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"thd",993.138448528945,29,1,FALSE,26,NA,0,0,0,NA,FALSE,TRUE,"Australia",0,1,0,0,0,0,0
"the",1707.78674873896,285000,10,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"thf",851.918090283871,23700,10,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"thh",3189.43006644398,1,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"thk",1562.4737854437,176000,5,FALSE,NA,29,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"thl",8465.63016578741,674000,8,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"thm",156.747600110248,700,4,FALSE,119,32,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"thn",989.419339044951,3000,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"thp",232.048366207629,440,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"thq",3167.97067838907,258000,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"thr",11554.6722953785,486000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"ths",525.791264748201,5240,2,FALSE,29,28,0,0,0,NA,FALSE,FALSE,"Eurasia",0,0,1,0,0,0,0
"tht",247.310615438968,130,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"thu",2603.50580102042,6600,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"thv",534019.466800955,77000,5,FALSE,37,32,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"thw",80.1409045308828,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"thx",1672.83305327967,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"thy",71.4410813355353,1000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"thz",208597.077707927,250000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tia",24526.3079656962,1000,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tic",665.198083202587,40000,5,FALSE,42,32,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"tid",11738.3306964352,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tie",709.672221712302,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tif",1797.98647344159,3600,6,FALSE,NA,18,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tig",45995.7417756128,1050000,5,FALSE,87,36,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"tih",826.385074015707,0,5,FALSE,NA,18,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tii",2855.07898733165,24500,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tij",181.082286162302,1420,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tik",7060.97493747144,25000,9,FALSE,46,42,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"til",14352.0571012534,0,4,FALSE,NA,41,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"tim",434.645439837128,11000,5,FALSE,NA,21,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tin",108.662621585652,2150,5,FALSE,NA,45,0,0,0,NA,TRUE,FALSE,"Eurasia",0,0,1,0,0,0,0
"tio",373.719082414173,5000,4,TRUE,NA,17,265963.720277835,265963.720277835,1421666.37798217,8784.24771397654,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tip",372.492060034303,300,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tiq",0.0800007489742711,1000,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tir",64440.9446719307,6860000,10,FALSE,66,37,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"tis",225.491267902777,7500,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tit",34943.6627582896,2,2,FALSE,40,NA,0,0,0,NA,FALSE,TRUE,"South America",0,0,0,0,0,1,0
"tiu",1252.74128296413,4000,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tiv",26944.8487885841,2210000,27,FALSE,40,32,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"tiw",7437.16008064151,1740,1,TRUE,66,20,24242.0685337391,24242.0685337391,24242.0685337391,5826.57379611209,FALSE,FALSE,"Australia",0,1,0,0,0,0,0
"tix",927.652182392776,1600,2,FALSE,NA,28,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"tiy",1401.98593646102,50000,3,FALSE,22,22,0,0,0,NA,FALSE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tiz",1762.34356429055,85000,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tja",2235.01808802178,9600,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tjg",5862.6736097963,50000,9,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tji",8886.0145980604,70000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tjn",5157.03619409323,0,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tjo",6700.90956431371,6000,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tjs",10966.6797400452,1500,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tju",19670.3360411972,0,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Australia",0,1,0,0,0,0,0
"tka",26369.2530183555,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tkb",1243.53971886821,43000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tkd",562.016734300181,39500,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tke",7221.84720357694,181000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tkf",5360.48560761381,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tkl",0.610833257436752,1410,0,TRUE,NA,NA,2663066.52697254,2663066.52697254,4102791.38762237,2.84696188382804,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tkm",9886.41718661785,NA,NA,FALSE,NA,29,0,0,0,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,1
"tkn",237.776188958436,5100,0,TRUE,NA,NA,382410.261902963,382410.261902963,690860.875619521,251.066106725484,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tkp",3.98509792797267,3320,0,TRUE,NA,15,1002672.4048106,1002672.4048106,2207363.56582762,5.5897870156914,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tkq",50.8196083542425,313000,4,FALSE,38,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"tkr",1748.91987974197,23600,6,FALSE,NA,43,0,0,0,NA,TRUE,FALSE,"Eurasia",0,0,1,0,0,0,0
"tks",10948.8475605547,220000,2,FALSE,37,NA,0,0,0,NA,FALSE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tkt",1196.81728799269,106000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tku",94.3952911198139,3400,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tkw",185.746998703107,520,0,TRUE,NA,NA,977846.268032695,977846.268032695,2081864.49675133,187.365718215704,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tkx",97.5037038158625,100,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tkz",1038.78113155998,6000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tla",4520.59976462089,8700,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tlb",3774.51998965273,27700,8,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tlc",55.9019108507782,500,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tld",947.438939444721,82000,0,TRUE,NA,NA,186192.714704979,186192.714704979,1747724.57922085,809.268544850405,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tlf",1924.58629044797,5400,6,FALSE,27,17,0,0,0,NA,FALSE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tlg",481.063690993935,250,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tli",7236.17603993788,630,2,FALSE,48,51,0,0,0,NA,FALSE,FALSE,"North America",0,0,0,1,0,0,0
"tlj",522.341524547286,99400,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tlk",52.2421914581209,550,1,TRUE,NA,NA,5792.67205027516,5792.67205027516,979283.637869166,4549.63887952734,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tll",75043.7427245805,750000,19,FALSE,NA,30,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"tlm",145.068563636392,900,5,TRUE,NA,16,569961.338364069,569961.338364069,1795687.39942717,4086.34549542703,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tln",12.5026570297778,1200,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tlo",121.161013523582,1500,2,FALSE,21,30,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"tlp",1293.44340423122,15100,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tlq",313.92847315222,4960,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tlr",1070.7696893122,12500,3,TRUE,NA,20,931865.444645768,931865.444645768,1656238.33183412,5431.53767421842,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tls",73.0267869401723,50,4,TRUE,NA,NA,569961.338364069,569961.338364069,1795687.39942717,4086.34549542703,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tlt",420.683829743415,17000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tlu",77.4618377760053,18800,1,TRUE,NA,NA,9389.77024061356,9389.77024061356,918970.446048614,790.042090509553,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tlv",1497.26883439953,4520,0,TRUE,NA,NA,134045.978221147,134045.978221147,1271628.75816175,2949.30731007596,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tlw",619.672905655578,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tlx",181.701439639088,1600,1,TRUE,NA,NA,273605.765231849,273605.765231849,1037507.43810848,1932.47461462393,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tly",5267.88645114563,912000,4,FALSE,NA,31,0,0,0,NA,TRUE,FALSE,"Eurasia",0,0,1,0,0,0,0
"tlz",2475.22634908627,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tma",14620.7208519999,67900,8,FALSE,30,28,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"tmb",116.6392401997,700,5,TRUE,NA,NA,518849.552386225,518849.552386225,1792338.99515383,2073.62343852222,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmc",2044.63300021412,25200,5,FALSE,NA,31,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"tmd",264.123216306791,2000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tme",1518.73875070317,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tmf",1661.09906745423,1680,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"South America",0,0,0,0,0,1,0
"tmg",913.851061712136,0,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmi",31.0459917914122,500,2,TRUE,NA,NA,569961.338364069,569961.338364069,1795687.39942717,4086.34549542703,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmj",381.463634495623,400,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmk",107.017101090401,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tml",771.22515952494,290,4,FALSE,36,NA,0,0,0,NA,FALSE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmm",6476.64305852912,20000,9,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tmn",703.880875520757,30000,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmo",1397.36351241264,0,4,FALSE,NA,32,0,0,0,NA,TRUE,FALSE,"Eurasia",0,0,1,0,0,0,0
"tmp",529.422946458682,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tmq",37.9403214775957,790,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmr",68863.703333159,0,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tms",14.1072989220265,0,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tmt",249.781320737675,150,4,TRUE,NA,NA,569961.338364069,569961.338364069,1795687.39942717,4086.34549542703,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmu",2086.2400327269,600,9,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmv",9377.3029742876,5000,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tmw",2288.23141396907,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tmy",6.72795313317329,2100,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tmz",19801.4393347946,0,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"South America",0,0,0,0,0,1,0
"tna",6798.59602021798,1820,1,FALSE,44,23,0,0,0,NA,FALSE,FALSE,"South America",0,0,0,0,0,1,0
"tnb",2398.69798959605,700,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"South America",0,0,0,0,0,1,0
"tnc",1388.4646266319,300,2,FALSE,21,NA,0,0,0,NA,FALSE,TRUE,"South America",0,0,0,0,0,1,0
"tnd",171.14961416088,50,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"South America",0,0,0,0,0,1,0
"tne",12.5122244413942,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tnf",667.94997634925,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tng",2606.14929479186,30000,8,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tnh",356.239130271599,3040,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tni",21.0698011280037,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tnk",52.8376087471843,3500,2,TRUE,NA,24,371227.414676952,371227.414676952,1792462.03980168,564.192285068333,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tnl",69.1259241327643,11500,3,TRUE,21,21,371227.414676952,371227.414676952,1792462.03980168,564.192285068333,FALSE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tnm",219.135620500194,3750,6,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tnn",91.522638592869,5000,2,TRUE,NA,NA,371227.414676952,371227.414676952,1792462.03980168,564.192285068333,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tnp",119.646108839661,7500,4,TRUE,NA,22,371227.414676952,371227.414676952,1792462.03980168,564.192285068333,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tnr",454.622592154308,3380,2,FALSE,NA,38,0,0,0,NA,TRUE,FALSE,"Africa",1,0,0,0,0,0,0
"tnt",1900.4846866061,150000,6,FALSE,NA,20,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tnu",154.699099402875,200,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tnv",527.069811310619,21600,9,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tnw",863.599439053447,20000,4,FALSE,NA,23,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tnx",164.065739702433,8,1,TRUE,NA,NA,986843.485627052,986843.485627052,1788741.37338826,3903.31355708279,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tny",3988.7200896407,13000,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tnz",2536.66261392925,195,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tob",61586.9326861612,41510,5,FALSE,82,25,0,0,0,NA,FALSE,FALSE,"South America",0,0,0,0,0,1,0
"toc",301.480785511434,48100,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tod",4791.22016440117,220000,8,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"toe",11093.041755517,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tof",180.818366134539,1050,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tog",4609.36401233915,170000,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"toh",5838.8795960974,375000,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"toi",91289.242557059,1467000,16,FALSE,41,29,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"toj",311.918465862051,34300,1,FALSE,NA,26,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"tol",108.823877695948,1,1,FALSE,75,37,0,0,0,NA,FALSE,FALSE,"North America",0,0,0,1,0,0,0
"tom",388.508579579648,60000,4,FALSE,NA,21,0,0,0,NA,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"ton",531.124170733616,96300,0,TRUE,17,18,1697048.20320667,1697048.20320667,3096766.60314694,274.885478369892,FALSE,FALSE,"Papunesia",0,0,0,0,1,0,0
"too",110.943152764812,3000,4,FALSE,NA,24,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"top",2369.14178996719,80000,3,FALSE,48,NA,0,0,0,NA,FALSE,TRUE,"North America",0,0,0,1,0,0,0
"toq",22783.0458268436,100000,3,FALSE,27,NA,0,0,0,NA,FALSE,TRUE,"Africa",1,0,0,0,0,0,0
"tor",9362.07854790601,24000,10,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tos",502.342129131779,120000,3,FALSE,NA,22,0,0,0,NA,TRUE,FALSE,"North America",0,0,0,1,0,0,0
"tou",2198.60476527177,68400,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tov",4571.33045916259,0,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tow",128.289867412299,1790,2,FALSE,61,NA,0,0,0,NA,FALSE,TRUE,"North America",0,0,0,1,0,0,0
"tox",0.101811727974564,22,0,TRUE,NA,NA,315310.572318882,315310.572318882,1573487.65314811,0.397251680959016,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"toy",5.61913691787049,450,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"toz",2496.84182168241,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tpa",121.852529071271,1280,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tpc",145.832921611145,590,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tpe",4121.62999967858,85000,7,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tpf",82.6546925890725,630,3,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tpg",321.035215466283,5000,3,TRUE,NA,NA,31987.4676484376,31987.4676484376,625460.062463832,2136.57240726985,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tpi",29403.8235950619,122000,14,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tpj",6536.15674171783,2520,9,FALSE,54,NA,0,0,0,NA,FALSE,TRUE,"South America",0,0,0,0,0,1,0
"tpk",28283.3335251538,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tpl",720.09785300307,7500,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tpm",422.953925904352,16000,3,FALSE,33,39,0,0,0,NA,FALSE,FALSE,"Africa",1,0,0,0,0,0,0
"tpn",18085.6870048889,NA,NA,FALSE,25,NA,0,0,0,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tpo",213.697138952091,3300,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tpp",62.3863909747452,4000,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tpq",150.242706630379,610,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tpr",1654.06947450899,340,2,FALSE,29,NA,0,0,0,NA,FALSE,TRUE,"South America",0,0,0,0,0,1,0
"tpt",61.5608506724238,3000,3,FALSE,34,NA,0,0,0,NA,FALSE,TRUE,"North America",0,0,0,1,0,0,0
"tpu",1426.59927046672,31000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Eurasia",0,0,1,0,0,0,0
"tpv",0.827357092872262,10,0,TRUE,NA,NA,2029728.34968765,2029728.34968765,2758399.17701802,121.153629573062,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tpw",49233.8881673226,NA,NA,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,1
"tpx",1417.18045095913,40200,3,FALSE,30,NA,0,0,0,NA,FALSE,TRUE,"North America",0,0,0,1,0,0,0
"tpy",2023.76717061223,51,1,FALSE,53,24,0,0,0,NA,FALSE,FALSE,"South America",0,0,0,0,0,1,0
"tpz",304.596492636018,3900,3,TRUE,26,20,265963.720277835,265963.720277835,1421666.37798217,8784.24771397654,FALSE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tqb",746.780121452059,150,1,FALSE,21,NA,0,0,0,NA,FALSE,TRUE,"South America",0,0,0,0,0,1,0
"tql",10.984362481162,250,0,TRUE,NA,24,805631.526046513,805631.526046513,1993256.27580547,35.7902671098709,TRUE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tqm",0.64460935536772,5,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tqn",2288.55209626257,50,2,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
"tqo",2035.03705405537,23000,5,FALSE,14,14,0,0,0,NA,FALSE,FALSE,"Papunesia",0,0,0,0,1,0,0
"tqp",857.799655126408,700,4,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Papunesia",0,0,0,0,1,0,0
"tqq",9377.65481508139,23000,5,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tqr",562.052401793422,2,0,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"Africa",1,0,0,0,0,0,0
"tqt",51.1551343742758,1610,1,FALSE,NA,NA,0,0,0,NA,TRUE,TRUE,"North America",0,0,0,1,0,0,0
